integration_radius_cm,enclosed_count,enclosed_fraction,target_containment_fraction
0.4777372485926628,5577,0.20302886890676763,0.203
0.4793081738698211,5604,0.2040117951144927,0.204
0.480680420301178,5632,0.20503112599657797,0.205
0.4822067953630478,5659,0.20601405220430302,0.206
0.4835464224109333,5687,0.2070333830863883,0.207
0.4851200782758718,5714,0.20801630929411336,0.208
0.4864438478092035,5742,0.20903564017619863,0.209
0.48774281220822313,5769,0.2100185663839237,0.21
0.48908302852424984,5796,0.21100149259164877,0.211
0.4903716696989846,5824,0.21202082347373402,0.212
0.49189978696322356,5851,0.2130037496814591,0.213
0.49317457139412413,5879,0.21402308056354435,0.214
0.4944554957556187,5906,0.21500600677126944,0.215
0.49615223760103394,5934,0.2160253376533547,0.216
0.49710050015372426,5961,0.21700826386107977,0.217
0.4986820056764643,5989,0.21802759474316502,0.218
0.5003592254987037,6016,0.2190105209508901,0.219
0.5014817149207963,6044,0.22002985183297535,0.22
0.5025218737740205,6071,0.22101277804070044,0.221
0.5042939282901788,6099,0.2220321089227857,0.222
0.5059425349163209,6126,0.22301503513051077,0.223
0.5070287939691667,6154,0.22403436601259602,0.224
0.5083324391395874,6181,0.2250172922203211,0.225
0.5100383900986113,6208,0.22600021842804616,0.226
0.5114851015783947,6236,0.2270195493101314,0.227
0.5128632832026985,6263,0.2280024755178565,0.228
0.5139939043246295,6291,0.22902180639994174,0.229
0.5154124551340521,6318,0.23000473260766682,0.23
0.5169062510034468,6346,0.23102406348975207,0.231
0.5184079021773972,6373,0.23200698969747716,0.232
0.5200231212793786,6401,0.2330263205795624,0.233
0.5216876695542666,6428,0.2340092467872875,0.234
0.52325756255856,6456,0.23502857766937274,0.235
0.5245490912222384,6483,0.23601150387709782,0.236
0.5259023034574584,6511,0.23703083475918307,0.237
0.527356074839717,6538,0.23801376096690816,0.238
0.5283714173816064,6566,0.2390330918489934,0.239
0.5295452144845053,6593,0.2400160180567185,0.24
